conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,JkmF6Z4LkYr8HNHc8,i dont know someone didnt like the way we solved it apparently,2021-03-26T19:22:17.999Z,i don't know. someone didn't like the way we solved it apparently.,12,62,1,"{'negative': 0.56002146, 'neutral': 0.4232235, 'positive': 0.01675505}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,FvopZhgfX9aj8vmx2,purple move a lot of people around,2021-03-26T19:22:27.522Z,purple move a lot of people around.,7,34,1,"{'neutral': 0.8329061, 'positive': 0.09398434, 'negative': 0.07310948}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,Yxx6wujRMmeXN7EoE,ok stop,2021-03-26T19:22:39.913Z,ok stop,2,7,1,"{'neutral': 0.5381414, 'negative': 0.361073, 'positive': 0.100785576}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,q3Eq3BgmSDRtwLsA4,i liked it before,2021-03-26T19:22:40.428Z,i liked it before,4,17,1,"{'neutral': 0.58154374, 'positive': 0.38435158, 'negative': 0.03410469}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,Yxx6wujRMmeXN7EoE,ahhhhh,2021-03-26T19:22:45.233Z,ahhhhh,1,6,1,"{'neutral': 0.45198974, 'positive': 0.42267746, 'negative': 0.12533283}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,zBJh8Hva9t4sXCWg7,done,2021-03-26T19:22:56.838Z,done,1,4,1,"{'positive': 0.44663656, 'neutral': 0.41219473, 'negative': 0.14116868}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,bgdM93qABEFvqDZzm,stop moving,2021-03-26T19:22:58.524Z,stop moving,2,11,1,"{'neutral': 0.5179381, 'negative': 0.41291714, 'positive': 0.069144756}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,FvopZhgfX9aj8vmx2,done,2021-03-26T19:22:58.932Z,done,1,4,1,"{'positive': 0.44663656, 'neutral': 0.41219473, 'negative': 0.14116868}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,6fLX9GF3pzTdHZn3x,there it is,2021-03-26T19:23:02.222Z,there it is!,3,11,1,"{'neutral': 0.5662981, 'positive': 0.36413798, 'negative': 0.06956396}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,wxkXce6npePa8zXA5,pretty good,2021-03-26T19:23:04.125Z,pretty good,2,11,1,"{'positive': 0.85943955, 'neutral': 0.12185798, 'negative': 0.018702427}"
MKr2NhcQgXsqQ5LCj,1,Low,Mixed,Low,Mixed,High,9,Easy [Corresponds to 'Hard' in PNAS],525.0,242.0,2.169421487603306,bgdM93qABEFvqDZzm,watch constraints,2021-03-26T19:23:04.171Z,watch constraints,2,17,1,"{'neutral': 0.80373406, 'positive': 0.10138108, 'negative': 0.09488479}"
5vAq4xMXdiJ8NBoCQ,1,Low,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],670.0,349.0,1.9197707736389684,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
RJ5qxNbBujW7k4Fr2,1,Mixed,Low,High,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],526.0,80.0,6.575,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
dusNm93NvMCm6EMtw,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,pCX44BB74fEzij5Xo,they didnt mention anything in regards to e,2021-03-26T19:34:42.318Z,they didn't mention anything in regards to e..,8,43,1,"{'neutral': 0.7160684, 'negative': 0.26443964, 'positive': 0.019491978}"
dusNm93NvMCm6EMtw,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,J24h8crcT9KtdJFtj,yeah,2021-03-26T19:35:15.532Z,yeah,1,4,1,"{'neutral': 0.53485304, 'positive': 0.36310762, 'negative': 0.10203933}"
dusNm93NvMCm6EMtw,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,pCX44BB74fEzij5Xo,do you think it makes sense where its at,2021-03-26T19:35:35.731Z,do you think it makes sense where it's at?,9,40,1,"{'neutral': 0.8183621, 'negative': 0.1541101, 'positive': 0.027527804}"
dusNm93NvMCm6EMtw,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,J24h8crcT9KtdJFtj,yeah thats good,2021-03-26T19:36:01.951Z,yeah that's good,3,15,1,"{'positive': 0.95073545, 'neutral': 0.039633974, 'negative': 0.009630567}"
dusNm93NvMCm6EMtw,1,Low,Mixed,Low,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],569.0,243.0,2.3415637860082303,pCX44BB74fEzij5Xo,ok,2021-03-26T19:36:16.094Z,ok.,1,2,1,"{'neutral': 0.50578296, 'positive': 0.38478488, 'negative': 0.10943213}"
9RzMSRSyHFSBXfumk,2,High,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],670.0,205.0,3.268292682926829,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
cRfH9of7yjFXYej6E,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],625.0,71.0,8.80281690140845,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
GfhFN97aStrKWDksv,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],464.0,119.0,3.899159663865546,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
u9KxxuKENgyeWhfyo,2,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],504.0,104.0,4.846153846153846,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
8vLv33QtuRrZ8E7TA,2,High,High,High,Low,High,2,Easy [Corresponds to 'Hard' in PNAS],493.0,122.0,4.040983606557377,f23EPBdmv8w4EPubN,okay same plan,2021-05-25T17:08:45.545Z,okay same plan?,3,14,1,"{'neutral': 0.7119591, 'positive': 0.17510115, 'negative': 0.11293969}"
8vLv33QtuRrZ8E7TA,2,High,High,High,Low,High,2,Easy [Corresponds to 'Hard' in PNAS],493.0,122.0,4.040983606557377,gz67CNLi6RctGkh4B,same plan,2021-05-25T17:08:50.110Z,same plan,2,9,1,"{'neutral': 0.7123598, 'negative': 0.15039115, 'positive': 0.1372491}"
8vLv33QtuRrZ8E7TA,2,High,High,High,Low,High,2,Easy [Corresponds to 'Hard' in PNAS],493.0,122.0,4.040983606557377,gz67CNLi6RctGkh4B,good,2021-05-25T17:10:26.635Z,good?,1,4,1,"{'positive': 0.65121794, 'neutral': 0.2776956, 'negative': 0.07108643}"
8vLv33QtuRrZ8E7TA,2,High,High,High,Low,High,2,Easy [Corresponds to 'Hard' in PNAS],493.0,122.0,4.040983606557377,f23EPBdmv8w4EPubN,good,2021-05-25T17:10:38.963Z,good,1,4,1,"{'positive': 0.65121794, 'neutral': 0.2776956, 'negative': 0.07108643}"
nuACaX9msivx9KtXP,2,High,High,High,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],583.0,187.0,3.117647058823529,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
sQwhFkF8ucps2rpNc,2,High,High,High,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],520.0,189.0,2.751322751322751,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
YDzvT8gZByvjtX5fk,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],500.0,120.0,4.166666666666667,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,ok here we go,2021-05-25T17:12:16.251Z,"ok, here we go!",4,13,1,"{'neutral': 0.7559559, 'positive': 0.16501606, 'negative': 0.07902809}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,what do you think is this good,2021-05-25T17:15:36.225Z,what do you think? is this good?,7,30,1,"{'neutral': 0.6703049, 'positive': 0.22412254, 'negative': 0.10557266}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,oSvFT2ZPN9LSRNBoj,let me try moving a and b to up their score,2021-05-25T17:15:46.897Z,let me try moving a and b to up their score,11,43,1,"{'neutral': 0.8795658, 'positive': 0.06730552, 'negative': 0.053128667}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,ok,2021-05-25T17:16:15.886Z,ok,1,2,1,"{'neutral': 0.50578296, 'positive': 0.38478488, 'negative': 0.10943213}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,oSvFT2ZPN9LSRNBoj,i think we can do it if we move g,2021-05-25T17:16:31.267Z,i think we can do it if we move g,10,33,1,"{'positive': 0.75949466, 'neutral': 0.2261734, 'negative': 0.014331952}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,e has no restrictions,2021-05-25T17:16:42.853Z,e has no restrictions.,4,21,1,"{'neutral': 0.8507001, 'positive': 0.10167283, 'negative': 0.047627155}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,oSvFT2ZPN9LSRNBoj,grrrr that didnt work lol,2021-05-25T17:17:41.053Z,grrrr that didnt work lol,5,25,1,"{'negative': 0.8709804, 'neutral': 0.117304884, 'positive': 0.011714724}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,back to ok though,2021-05-25T17:18:02.835Z,back to ok though,4,17,1,"{'positive': 0.5123459, 'neutral': 0.4675716, 'negative': 0.020082515}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,2sdXLFSFb3qDtf95B,want to go with this,2021-05-25T17:19:06.293Z,want to go with this?,5,20,1,"{'neutral': 0.74791825, 'positive': 0.20926031, 'negative': 0.042821396}"
SHoT5xgcWEjgZBf5A,2,High,High,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],586.0,438.0,1.3378995433789955,oSvFT2ZPN9LSRNBoj,sure,2021-05-25T17:19:12.857Z,sure,1,4,1,"{'neutral': 0.48973185, 'positive': 0.41534346, 'negative': 0.09492467}"
ZLZ7tAyzHEHMJ76se,2,Mixed,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],477.0,57.0,8.368421052631579,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
65yFxmSLEmy9h6yTy,2,High,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],471.0,600.0,0.785,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
CxMLFxRoZSHThG5MC,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],569.0,202.0,2.8168316831683167,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
348Bcf97jQYcnDZJc,2,High,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,363.0,1.8457300275482087,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
xL9zmvgizwFn25cEa,2,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],382.0,100.0,3.82,ujQC2hAgxtxWdzFpD,e and f left,2021-05-25T17:12:50.646Z,e and f left,4,12,1,"{'neutral': 0.89653486, 'positive': 0.07345886, 'negative': 0.030006282}"
xL9zmvgizwFn25cEa,2,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],382.0,100.0,3.82,6ktzBDbwryo4bHPF5,c and f  neighbors,2021-05-25T17:13:00.758Z,c and f = neighbors,4,18,1,"{'neutral': 0.8049998, 'negative': 0.16185753, 'positive': 0.033142608}"
xL9zmvgizwFn25cEa,2,Mixed,Mixed,Low,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],382.0,100.0,3.82,ujQC2hAgxtxWdzFpD,yes,2021-05-25T17:13:19.314Z,yes,1,3,1,"{'positive': 0.48006815, 'neutral': 0.41767657, 'negative': 0.10225528}"
F7mNaf5RWK8Ci2ejb,2,High,High,Mixed,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],533.0,66.0,8.075757575757576,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
cq9cMJwvXyMzG7WkA,2,High,High,Mixed,Mixed,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],482.0,208.0,2.3173076923076925,MkRoR9W6cFeBoEMjD,hello,2021-05-25T17:32:32.421Z,hello,1,5,1,"{'neutral': 0.5090615, 'positive': 0.4082349, 'negative': 0.08270359}"
cq9cMJwvXyMzG7WkA,2,High,High,Mixed,Mixed,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],482.0,208.0,2.3173076923076925,DT8gucEWqMvoCNDFQ,hello,2021-05-25T17:32:36.802Z,hello,1,5,1,"{'neutral': 0.5090615, 'positive': 0.4082349, 'negative': 0.08270359}"
rp2Q6syMYi8LmCinf,2,High,High,Low,Low,Low,1,Easy [Corresponds to 'Hard' in PNAS],548.0,307.0,1.785016286644951,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
Nze84k7ixu35SwPPN,2,Mixed,Mixed,High,Low,Low,6,Easy [Corresponds to 'Hard' in PNAS],527.0,138.0,3.818840579710145,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
qBZyRpnhdCuuWJhRp,2,Low,Low,High,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,120.0,4.583333333333333,5FE3R9E7ewycgkA3X,lock,2021-05-25T17:16:43.014Z,lock,1,4,1,"{'neutral': 0.67852765, 'negative': 0.21112186, 'positive': 0.11035051}"
TvoX6EzfvJACXv8Px,2,Low,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],620.0,291.0,2.1305841924398625,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
b83pjfppfz4Kyrs2B,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,ELM5hFjSXs9kofPxw,that looks good,2021-05-25T17:10:30.326Z,that looks good,3,15,1,"{'positive': 0.91547525, 'neutral': 0.07258788, 'negative': 0.011936848}"
b83pjfppfz4Kyrs2B,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,JNCvr4npFsXJgGSoF,yeah we got the highest possible for several students,2021-05-25T17:10:56.785Z,"yeah, we got the highest possible for several students",9,53,1,"{'positive': 0.6557832, 'neutral': 0.3335975, 'negative': 0.010619316}"
b83pjfppfz4Kyrs2B,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,JNCvr4npFsXJgGSoF,room 106 can be the party room,2021-05-25T17:11:17.429Z,room 106 can be the party room,7,30,1,"{'neutral': 0.86928725, 'positive': 0.10629631, 'negative': 0.02441642}"
b83pjfppfz4Kyrs2B,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,ELM5hFjSXs9kofPxw,please approve blue,2021-05-25T17:11:32.996Z,please approve blue,3,19,1,"{'positive': 0.6187911, 'neutral': 0.36037025, 'negative': 0.02083862}"
b83pjfppfz4Kyrs2B,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],639.0,200.0,3.195,67K6nsJBtaK7b5CWt,was just looking for improvements but it looks pretty good,2021-05-25T17:11:50.645Z,"was just looking for improvements, but it looks pretty good",10,58,1,"{'positive': 0.8313522, 'neutral': 0.14517963, 'negative': 0.023468124}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,newhDG3526X9Hvrjq,how about we start with who has to be in the same room or neibors first,2021-05-25T17:15:34.230Z,how about we start with who has to be in the same room or neibors first,16,71,1,"{'neutral': 0.8994286, 'negative': 0.06228406, 'positive': 0.038287353}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,wBdqJHeGpMGEXgn2F,okay,2021-05-25T17:16:02.537Z,okay,1,4,1,"{'neutral': 0.5299233, 'positive': 0.37770206, 'negative': 0.092374645}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,wBdqJHeGpMGEXgn2F,look good,2021-05-25T17:17:13.289Z,look good?,2,9,1,"{'positive': 0.8489316, 'neutral': 0.13571651, 'negative': 0.01535191}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,newhDG3526X9Hvrjq,yes,2021-05-25T17:17:28.925Z,yes,1,3,1,"{'positive': 0.48006815, 'neutral': 0.41767657, 'negative': 0.10225528}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,wBdqJHeGpMGEXgn2F,im satisfied,2021-05-25T17:17:39.405Z,i'm satisfied,2,12,1,"{'positive': 0.8988878, 'neutral': 0.0835579, 'negative': 0.017554251}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,mED9r9cpf5M7YymaF,we should decide on a strategy for the future,2021-05-25T17:17:42.836Z,we should decide on a strategy for the future,9,45,1,"{'neutral': 0.85262007, 'positive': 0.100148484, 'negative': 0.047231548}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,wBdqJHeGpMGEXgn2F,next round,2021-05-25T17:17:51.178Z,next round,2,10,1,"{'neutral': 0.7024114, 'positive': 0.2380556, 'negative': 0.05953302}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,mED9r9cpf5M7YymaF,like maximize the scores and then match constraints,2021-05-25T17:17:57.147Z,like maximize the scores and then match constraints,8,51,1,"{'neutral': 0.75536, 'negative': 0.14256589, 'positive': 0.102074124}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,newhDG3526X9Hvrjq,we have time in this round left to do it,2021-05-25T17:17:58.695Z,we have time in this round left to do it,10,40,1,"{'neutral': 0.59857917, 'positive': 0.3808942, 'negative': 0.020526662}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,wBdqJHeGpMGEXgn2F,im down if you all are,2021-05-25T17:18:14.185Z,i'm down if you all are,6,22,1,"{'neutral': 0.5745164, 'positive': 0.4106119, 'negative': 0.014871716}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,mED9r9cpf5M7YymaF,or satisfy constraints first and then try to maximize score,2021-05-25T17:18:17.070Z,or satisfy constraints first and then try to maximize score,10,59,1,"{'neutral': 0.75591886, 'positive': 0.17761211, 'negative': 0.066468954}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,newhDG3526X9Hvrjq,most rooms were matched good except as,2021-05-25T17:18:26.697Z,most rooms were matched good except as,7,38,1,"{'positive': 0.5453131, 'neutral': 0.42550442, 'negative': 0.029182535}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,mED9r9cpf5M7YymaF,like student b is half the score it could possibly be,2021-05-25T17:18:52.406Z,like student b is half the score it could possibly be,11,53,1,"{'negative': 0.50802004, 'neutral': 0.44328704, 'positive': 0.048692938}"
HPFE85f8KigaTYx48,2,High,High,High,High,High,3,Easy [Corresponds to 'Hard' in PNAS],532.0,300.0,1.7733333333333334,mED9r9cpf5M7YymaF,just something to consider in future rounds,2021-05-25T17:19:05.541Z,just something to consider in future rounds,7,43,1,"{'neutral': 0.85859615, 'positive': 0.10332515, 'negative': 0.03807863}"
4EzYduhwdSEPZmkbA,2,Mixed,High,Mixed,Mixed,High,3,Easy [Corresponds to 'Hard' in PNAS],512.0,110.0,4.654545454545454,mMEpqabA4gWB7wbGm,pink  are you satisfied,2021-05-25T17:24:17.568Z,pink - are you satisfied?,4,23,1,"{'neutral': 0.6416203, 'positive': 0.3479605, 'negative': 0.010419234}"
wvHWZyonFw3EhhxzZ,2,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],635.0,242.0,2.62396694214876,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
SXHjiQ59p2d3hcyru,2,High,High,High,High,High,1,Easy [Corresponds to 'Hard' in PNAS],463.0,60.0,7.716666666666667,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.68086505, 'positive': 0.2255237, 'negative': 0.09361128}"
bPdphrYsJn5SpwHzj,2,Mixed,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,207.0,3.024154589371981,fYjNaupiq83siaPyK,if we put everyone in ther max payoff first then work on the constraints  how does that sound,2021-05-25T17:08:33.893Z,if we put everyone in ther max payoff first then work on the constraints . how does that sound?,18,93,1,"{'neutral': 0.86667717, 'negative': 0.084173284, 'positive': 0.049149536}"
bPdphrYsJn5SpwHzj,2,Mixed,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,207.0,3.024154589371981,wALt8PweEqFd73iHg,good idea,2021-05-25T17:09:05.820Z,good idea.,2,9,1,"{'positive': 0.7799213, 'neutral': 0.17338656, 'negative': 0.046692148}"
bPdphrYsJn5SpwHzj,2,Mixed,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,207.0,3.024154589371981,fYjNaupiq83siaPyK,that looks good to me,2021-05-25T17:09:52.227Z,that looks good to me:),5,21,1,"{'positive': 0.95460147, 'neutral': 0.040056612, 'negative': 0.0053419136}"
EyivagAmfM59TjDkh,2,Low,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],561.0,128.0,4.3828125,AC37NyLZKMBzNN3b6,looks good,2021-05-25T17:09:48.436Z,looks good?,2,10,1,"{'positive': 0.8554175, 'neutral': 0.12992775, 'negative': 0.014654767}"
EyivagAmfM59TjDkh,2,Low,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],561.0,128.0,4.3828125,2W4uLnf578yJxL2Zk,check ,2021-05-25T17:09:54.824Z,check :),1,6,1,"{'neutral': 0.73077387, 'positive': 0.20321898, 'negative': 0.06600718}"
EyivagAmfM59TjDkh,2,Low,High,Mixed,High,High,3,Easy [Corresponds to 'Hard' in PNAS],561.0,128.0,4.3828125,qH32k8zGySBKGsjfQ,that might be perfect,2021-05-25T17:09:54.611Z,that might be perfect,4,21,1,"{'positive': 0.9052564, 'neutral': 0.075093746, 'negative': 0.019649887}"
H4krQcEugLnsfeWdQ,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,494.0,1.2672064777327936,CXgPcA6rpaZwRJPkM,maybe we should start by assigning the students with the highest payoffs,2021-05-25T17:15:42.394Z,maybe we should start by assigning the students with the highest payoffs,12,72,1,"{'neutral': 0.7799804, 'positive': 0.1623435, 'negative': 0.057676036}"
H4krQcEugLnsfeWdQ,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,494.0,1.2672064777327936,JdN4a7Ka52WbcxYzC,good idea,2021-05-25T17:15:50.130Z,good idea,2,9,1,"{'positive': 0.7799213, 'neutral': 0.17338656, 'negative': 0.046692148}"
H4krQcEugLnsfeWdQ,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,494.0,1.2672064777327936,8HsqJ86nDjdZRy59L,yeah sorry thats my thinking too just got carried away,2021-05-25T17:15:59.895Z,"yeah sorry, that's my thinking too. just got carried away",10,54,1,"{'negative': 0.70483357, 'neutral': 0.2731116, 'positive': 0.022054814}"
H4krQcEugLnsfeWdQ,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],626.0,494.0,1.2672064777327936,CXgPcA6rpaZwRJPkM,no worries we have plenty of time,2021-05-25T17:16:16.361Z,no worries! we have plenty of time.,7,33,1,"{'positive': 0.9077839, 'neutral': 0.08433325, 'negative': 0.007882869}"
